StudentId,CourseId,Section no,seat no
541,5,2,5
541,85,2,11
541,72,1,8
542,67,2,7
542,129,2,8
542,84,2,7
543,40,1,12
543,93,1,8
543,2,1,10
544,9,2,8
544,97,2,11
544,101,2,9
544,59,1,4
545,29,2,6
545,134,1,7
545,5,1,7
546,46,2,13
546,147,2,9
546,149,1,5
547,110,2,10
547,141,2,9
547,15,1,7
548,32,1,2
548,120,1,9
548,140,2,5
548,150,1,10
549,95,2,7
549,36,1,9
549,17,1,8
550,136,1,10
550,118,1,6
550,92,1,8
551,33,1,9
551,20,1,4
551,145,1,1
552,102,2,4
552,45,1,10
552,149,1,6
553,46,1,9
553,73,2,9
553,8,1,6
554,145,2,11
554,95,2,8
554,3,1,8
555,141,1,8
555,95,2,9
555,37,2,5
556,2,2,3
556,132,2,9
556,37,2,6
557,52,1,6
557,58,1,5
557,65,2,3
557,123,2,3
558,112,1,7
558,117,1,8
558,106,2,13
558,80,2,6
559,18,2,7
559,86,1,7
559,139,1,6
560,35,1,4
560,17,2,6
560,61,1,8
561,129,1,5
561,37,2,7
561,41,2,3
562,36,2,7
562,11,2,8
562,112,2,2
563,43,2,7
563,84,2,8
563,138,2,4
564,109,1,6
564,4,2,7
564,74,2,5
564,101,2,10
565,124,1,2
565,68,2,9
565,83,2,10
566,16,2,8
566,56,1,6
566,10,1,6
567,16,1,6
567,150,1,11
567,80,2,7
568,112,2,3
568,78,1,7
568,22,1,6
569,136,1,11
569,65,2,4
569,22,2,9
570,146,1,4
570,21,2,5
570,96,2,8
571,109,2,6
571,73,1,6
571,45,1,11
572,15,2,7
572,8,2,7
572,14,1,8
573,105,1,7
573,4,2,8
573,86,2,5
573,69,1,4
574,91,1,5
574,133,2,6
574,70,2,1
574,141,2,10
575,113,1,3
575,143,2,5
575,149,1,7
576,109,1,7
576,66,2,5
576,140,1,7
577,24,1,8
577,65,1,2
577,91,2,6
577,92,1,9
578,66,2,6
578,16,1,7
578,130,2,6
579,93,2,8
579,18,2,8
579,139,2,5
580,8,1,7
580,86,2,6
580,130,2,7
581,21,1,5
581,150,1,12
581,121,2,5
582,20,2,7
582,147,2,10
582,82,1,4
583,9,2,9
583,126,1,6
583,88,1,7
584,141,1,9
584,127,2,7
584,57,2,8
584,12,1,7
585,11,2,9
585,140,1,8
585,73,1,7
586,12,2,5
586,77,2,9
586,39,2,6
586,90,1,4
587,35,2,6
587,68,1,6
587,56,1,7
588,95,1,5
588,60,2,2
588,86,2,7
589,87,1,8
589,63,2,9
589,21,2,6
590,51,1,5
590,148,1,5
590,88,2,3
591,127,1,7
591,146,2,6
591,134,1,8
592,7,2,7
592,119,2,6
592,23,2,7
593,145,2,12
593,78,1,8
593,93,1,9
594,139,1,7
594,90,1,5
594,119,2,7
595,96,1,7
595,134,1,9
595,125,2,5
596,148,1,6
596,23,1,10
596,51,2,9
597,22,1,7
597,101,2,11
597,110,1,6
598,148,1,7
598,136,2,4
598,1,2,8
599,73,2,10
599,128,1,6
599,7,1,5
600,124,2,2
600,68,2,10
600,43,2,8
601,90,1,6
601,108,1,12
601,98,2,5
602,20,2,8
602,126,1,7
602,42,1,11
603,148,1,8
603,108,2,7
603,59,2,13
604,49,2,7
604,131,1,5
604,95,2,10
605,93,2,9
605,4,2,9
605,121,2,6
605,22,1,8
606,30,1,4
606,31,2,6
606,69,1,5
606,120,2,8
607,69,2,11
607,132,2,10
607,21,2,7
608,116,2,10
608,51,1,6
608,91,2,7
608,69,2,12
609,124,1,3
609,42,2,11
609,44,2,5
610,82,2,4
610,144,2,9
610,90,2,6
611,74,1,8
611,60,2,3
611,83,2,11
612,127,1,8
612,47,1,5
612,63,1,8
613,146,2,7
613,19,1,6
613,89,2,6
614,12,2,6
614,63,1,9
614,114,1,9
614,33,1,10
615,79,2,5
615,7,1,6
615,112,2,4
616,47,2,3
616,80,2,8
616,133,2,7
616,117,1,9
617,56,2,7
617,53,2,7
617,124,2,3
618,63,2,10
618,51,1,7
618,69,2,13
619,19,1,7
619,43,1,3
619,85,2,12
620,143,1,5
620,142,2,11
620,64,1,9
621,30,1,5
621,135,2,6
621,148,1,9
621,89,1,9
622,96,1,8
622,4,2,10
622,146,2,8
623,143,2,6
623,107,2,10
623,86,2,8
624,44,2,6
624,101,2,12
624,69,1,6
624,92,2,7
625,119,2,8
625,98,1,6
625,107,1,7
626,32,1,3
626,55,1,9
626,54,1,4
626,74,1,9
627,139,2,6
627,89,2,7
627,63,1,10
628,70,1,3
628,31,1,3
628,91,2,8
629,45,1,12
629,107,2,11
629,106,2,14
630,55,2,9
630,56,2,8
630,31,2,7
631,105,2,4
631,32,1,4
631,60,2,4
632,109,1,8
632,44,2,7
632,142,2,12
633,38,1,4
633,57,2,9
633,20,1,5
634,39,1,8
634,60,2,5
634,45,2,4
635,96,2,9
635,146,2,9
635,36,1,10
636,82,1,5
636,5,2,6
636,43,1,4
636,59,2,14
637,71,1,8
637,36,2,8
637,64,1,10
638,84,1,9
638,30,1,6
638,99,1,4
639,100,2,10
639,86,2,9
639,49,2,8
640,28,1,4
640,58,2,11
640,13,2,3
641,78,2,5
641,71,2,7
641,37,1,5
642,132,1,6
642,144,1,7
642,47,1,6
643,59,2,15
643,140,1,9
643,135,2,7
643,63,1,11
644,2,2,4
644,34,2,8
644,70,1,4
645,104,1,4
645,7,2,8
645,13,2,4
646,113,2,8
646,94,2,10
646,147,1,6
647,70,1,5
647,56,2,9
647,110,1,7
648,83,1,6
648,82,2,5
648,132,2,11
649,53,1,12
649,85,1,7
649,65,2,5
650,109,2,7
650,83,1,7
650,16,2,9
651,30,1,7
651,28,1,5
651,52,2,7
651,79,1,5
652,73,1,8
652,25,2,6
652,142,1,8
653,99,2,9
653,146,2,10
653,137,1,7
654,86,2,10
654,57,1,10
654,12,1,8
654,54,2,7
655,31,2,8
655,71,1,9
655,43,1,5
656,107,2,12
656,7,1,7
656,77,2,10
657,38,1,5
657,16,1,8
657,42,1,12
657,87,1,9
658,43,1,6
658,113,2,9
658,28,1,6
659,87,2,5
659,72,2,8
659,85,1,8
660,104,2,6
660,109,1,9
660,113,1,4
661,146,2,11
661,113,2,10
661,85,2,13
662,85,2,14
662,109,1,10
662,129,1,6
663,98,2,6
663,132,2,12
663,145,2,13
663,86,1,8
664,9,2,10
664,134,2,11
664,32,1,5
665,70,1,6
665,2,1,11
665,143,1,6
666,57,2,10
666,37,2,8
666,26,2,8
666,132,1,7
667,69,2,14
667,29,1,7
667,131,2,7
668,70,1,7
668,21,1,6
668,77,1,4
669,125,2,6
669,39,1,9
669,61,2,5
670,77,2,11
670,113,1,5
670,145,1,2
671,5,1,8
671,129,1,7
671,144,2,10
672,87,1,10
672,76,2,3
672,107,1,8
673,46,1,10
673,143,2,7
673,126,2,7
674,59,2,16
674,114,1,10
674,10,2,4
675,22,2,10
675,46,2,14
675,95,1,6
676,57,2,11
676,83,2,12
676,137,1,8
677,33,2,4
677,36,2,9
677,139,2,7
677,1,2,9
678,126,1,8
678,69,1,7
678,100,2,11
679,62,1,6
679,102,2,5
679,107,1,9
680,90,1,7
680,25,2,7
680,147,2,11
681,35,1,5
681,18,2,9
681,53,2,8
682,133,2,8
682,93,1,10
682,113,1,6
683,6,1,10
683,141,2,11
683,49,2,9
683,112,2,5
684,89,1,10
684,110,2,11
684,56,1,8
684,46,2,15
685,97,2,12
685,111,1,10
685,91,1,6
686,111,2,12
686,35,1,6
686,93,1,11
687,4,2,11
687,131,2,8
687,117,2,10
688,89,1,11
688,34,1,5
688,117,2,11
689,91,1,7
689,74,1,10
689,104,1,5
690,42,2,12
690,133,2,9
690,143,1,7
691,88,1,8
691,23,1,11
691,17,1,9
692,100,1,10
692,128,2,5
692,2,1,12
692,19,1,8
693,150,1,13
693,107,1,10
693,58,1,6
694,132,2,13
694,6,1,11
694,69,2,15
695,10,1,7
695,81,1,6
695,73,2,11
696,18,2,10
696,3,1,9
696,150,2,5
697,117,1,10
697,42,1,13
697,70,1,8
698,72,1,9
698,70,2,2
698,28,2,3
699,58,1,7
699,57,2,12
699,40,2,7
700,42,1,14
700,36,1,11
700,80,1,11
700,38,1,6
701,146,1,5
701,78,1,9
701,93,1,12
702,58,1,8
702,150,1,14
702,17,2,7
703,125,1,7
703,138,2,5
703,8,2,8
704,39,2,7
704,41,2,4
704,13,1,5
705,123,1,10
705,11,2,10
705,63,1,12
706,145,2,14
706,47,1,7
706,87,1,11
707,77,1,5
707,35,1,7
707,119,2,9
708,31,1,4
708,44,1,7
708,8,1,8
709,50,1,4
709,10,1,8
709,112,2,6
710,119,1,3
710,70,2,3
710,120,1,10
711,126,2,8
711,96,2,10
711,55,1,10
712,6,1,12
712,116,2,11
712,136,2,5
713,110,2,12
713,14,2,9
713,83,2,13
714,97,1,8
714,69,2,16
714,39,2,8
715,24,1,9
715,54,2,8
715,6,2,5
716,59,2,17
716,133,2,10
716,30,2,6
717,58,2,12
717,77,2,12
717,45,2,5
718,84,1,10
718,125,1,8
718,145,2,15
719,39,2,9
719,21,2,8
719,133,1,9
720,22,2,11
720,97,1,9
720,61,1,9
720,146,1,6
721,24,2,3
721,97,2,13
721,26,2,9
722,120,1,11
722,19,2,6
722,52,1,7
723,1,2,10
723,34,2,9
723,59,1,5
724,25,2,8
724,26,1,7
724,82,2,6
725,139,2,8
725,36,1,12
725,58,2,13
726,48,2,4
726,108,2,8
726,74,2,6
727,117,1,11
727,66,1,7
727,50,2,12
728,93,1,13
728,100,2,12
728,38,1,7
728,82,1,6
729,59,1,6
729,28,2,4
729,48,1,9
730,19,2,7
730,7,1,8
730,99,2,10
731,143,1,8
731,16,1,9
731,94,1,8
732,24,2,4
732,37,1,6
732,50,2,13
733,136,2,6
733,97,1,10
733,71,1,10
734,148,2,5
734,14,1,9
734,85,2,15
735,136,2,7
735,85,2,16
735,48,1,10
736,83,1,8
736,3,1,10
736,115,1,9
737,75,1,12
737,2,2,5
737,133,2,11
738,143,1,9
738,82,1,7
738,35,2,7
739,20,1,6
739,16,1,10
739,6,2,6
740,38,1,8
740,16,2,10
740,90,1,8
740,144,2,11
741,72,1,10
741,132,2,14
741,55,2,10
742,118,1,7
742,95,2,11
742,68,1,7
743,37,2,9
743,65,2,6
743,73,2,12
744,12,1,9
744,80,1,12
744,50,2,14
745,1,1,8
745,141,2,12
745,106,1,7
746,31,2,9
746,115,1,10
746,77,2,13
747,91,1,8
747,107,1,11
747,52,1,8
747,8,2,9
748,57,2,13
748,37,1,7
748,135,2,8
749,62,2,3
749,79,2,6
749,56,1,9
750,80,1,13
750,101,2,13
750,6,1,13
751,107,2,13
751,93,2,10
751,124,2,4
752,75,1,13
752,11,1,7
752,120,2,9
753,143,2,8
753,131,1,6
753,91,2,9
753,45,2,6
754,76,1,12
754,50,2,15
754,79,1,6
755,107,1,12
755,5,2,7
755,85,2,17
756,149,1,8
756,89,2,8
756,49,1,6
757,20,1,7
757,77,1,6
757,114,2,6
758,3,2,5
758,54,2,9
758,63,1,13
759,77,2,14
759,46,2,16
759,80,1,14
760,145,1,3
760,75,2,8
760,1,2,11
761,131,2,9
761,45,2,7
761,28,1,7
762,60,1,7
762,86,2,11
762,62,2,4
762,69,2,17
763,64,1,11
763,108,2,9
763,98,1,7
764,138,2,6
764,16,1,11
764,10,1,9
765,114,1,11
765,20,1,8
765,93,1,14
766,97,2,14
766,28,2,5
766,37,2,10
767,36,1,13
767,114,2,7
767,133,1,10
768,21,2,9
768,106,1,8
768,38,2,5
769,51,1,8
769,84,2,9
769,9,2,11
770,105,1,8
770,83,1,9
770,142,2,13
771,56,2,10
771,22,1,9
771,4,1,6
772,88,2,4
772,98,1,8
772,53,2,9
772,104,2,7
773,49,1,7
773,103,1,9
773,85,1,9
774,8,2,10
774,45,1,13
774,40,1,13
775,42,2,13
775,10,1,10
775,14,1,10
776,93,2,11
776,98,1,9
776,9,1,8
777,149,1,9
777,86,2,12
777,110,1,8
778,66,1,8
778,26,1,8
778,71,2,8
779,30,2,7
779,89,1,12
779,74,2,7
780,72,1,11
780,21,1,7
780,113,1,7
781,24,2,5
781,97,1,11
781,71,1,11
782,120,1,12
782,126,1,9
782,65,2,7
782,2,1,13
783,113,2,11
783,122,1,8
783,18,1,5
784,23,1,12
784,56,2,11
784,96,2,11
785,110,1,9
785,111,1,11
785,96,2,12
786,38,2,6
786,64,2,5
786,2,2,6
787,79,1,7
787,69,1,8
787,60,2,6
788,32,1,6
788,106,2,15
788,139,1,8
788,113,2,12
789,7,1,9
789,136,2,8
789,39,1,10
789,82,2,7
790,10,1,11
790,72,2,9
790,53,2,10
791,61,1,10
791,103,1,10
791,130,2,8
792,16,2,11
792,81,2,8
792,48,2,5
793,29,1,8
793,82,1,8
793,10,1,12
794,92,1,10
794,132,2,15
794,76,2,4
795,58,1,9
795,99,1,5
795,13,1,6
796,42,2,14
796,36,1,14
796,137,2,6
797,88,1,9
797,100,1,11
797,106,2,16
798,93,1,15
798,38,1,9
798,32,2,8
799,88,2,5
799,58,2,14
799,121,1,14
800,69,1,9
800,18,1,6
800,35,2,8
801,38,1,10
801,76,1,13
801,78,2,6
802,115,1,11
802,146,2,12
802,41,2,5
803,135,2,9
803,71,2,9
803,91,2,10
804,99,1,6
804,5,1,9
804,31,1,5
805,41,2,6
805,146,1,7
805,16,1,12
806,104,2,8
806,105,1,9
806,28,2,6
807,51,2,10
807,69,2,18
807,112,1,8
808,97,2,15
808,116,2,12
808,48,1,11
809,34,2,10
809,100,2,13
809,71,2,10
810,96,1,9
810,51,2,11
810,1,2,12
810,14,1,11
811,112,1,9
811,96,2,13
811,146,1,8
812,105,1,10
812,131,1,7
812,89,2,9
812,69,2,19
813,12,1,10
813,62,1,7
813,92,2,8
814,144,1,8
814,133,1,11
814,56,2,12
815,136,1,12
815,147,2,12
815,118,1,8
816,24,1,10
816,25,1,7
816,7,2,9
816,73,2,13
817,117,2,12
817,77,1,7
817,33,2,5
818,103,2,7
818,47,2,4
818,11,2,11
819,144,1,9
819,86,2,13
819,51,2,12
820,100,1,12
820,130,2,9
820,19,1,9
821,128,2,6
821,14,2,10
821,112,1,10
821,82,1,9
822,3,2,6
822,123,2,4
822,55,2,11
823,17,1,10
823,86,2,14
823,19,2,8
824,130,2,10
824,25,2,9
824,85,1,10
825,121,2,7
825,122,1,9
825,127,1,9
826,77,2,15
826,61,2,6
826,136,1,13
827,84,2,10
827,99,2,11
827,10,1,13
828,24,1,11
828,34,1,6
828,73,1,9
829,48,2,6
829,67,1,9
829,118,1,9
830,12,2,7
830,118,1,10
830,133,2,12
831,105,2,5
831,93,2,12
831,66,2,7
832,92,2,9
832,7,2,10
832,119,1,4
833,106,2,17
833,139,1,9
833,111,1,12
834,47,2,5
834,43,1,7
834,129,1,8
835,36,2,10
835,56,2,13
835,10,1,14
836,148,2,6
836,64,1,12
836,131,1,8
836,56,1,10
837,14,2,11
837,100,2,14
837,97,1,12
838,130,2,11
838,54,1,5
838,62,1,8
839,137,1,9
839,81,1,7
839,74,1,11
839,66,2,8
840,100,1,13
840,138,2,7
840,4,2,12
841,143,1,10
841,35,1,8
841,132,2,16
841,63,1,14
842,11,2,12
842,86,2,15
842,33,2,6
843,146,2,13
843,97,2,16
843,109,1,11
844,113,2,13
844,74,2,8
844,71,1,12
844,97,2,17
845,11,1,8
845,35,1,9
845,118,2,4
845,113,2,14
846,39,2,10
846,24,2,6
846,95,1,7
847,132,1,8
847,15,2,8
847,4,1,7
848,79,2,7
848,35,1,10
848,65,2,8
849,21,2,10
849,63,2,11
849,135,2,10
849,114,1,12
850,101,1,8
850,122,1,10
850,68,2,11
851,51,1,9
851,26,2,10
851,138,2,8
852,38,2,7
852,72,1,12
852,112,2,7
853,54,1,6
853,89,2,10
853,50,1,5
854,57,1,11
854,125,2,7
854,92,1,11
855,97,2,18
855,136,2,9
855,28,2,7
855,73,1,10
856,50,2,16
856,17,2,8
856,128,1,7
857,137,1,10
857,11,1,9
857,27,2,5
858,43,1,8
858,137,2,7
858,83,1,10
859,125,2,8
859,121,2,8
859,13,1,7
860,37,2,11
860,113,2,15
860,105,1,11
861,126,2,9
861,132,1,9
861,1,1,9
862,51,1,10
862,71,2,11
862,8,2,11
863,5,2,8
863,55,1,11
863,149,1,10
864,117,2,13
864,18,2,11
864,126,2,10
865,45,1,14
865,100,1,14
865,124,2,5
866,89,2,11
866,10,1,15
866,84,2,11
867,57,2,14
867,30,1,8
867,92,2,10
868,74,1,12
868,125,1,9
868,62,1,9
868,129,1,9
869,86,2,16
869,40,1,14
869,79,1,8
870,70,1,9
870,76,2,5
870,135,1,10
871,48,1,12
871,2,1,14
871,12,1,11
872,26,2,11
872,57,2,15
872,93,1,16
873,29,2,7
873,28,2,8
873,145,1,4
874,82,2,8
874,106,2,18
874,83,2,14
875,43,2,9
875,92,1,12
875,25,1,8
876,57,2,16
876,90,2,7
876,125,2,9
877,128,2,7
877,78,2,7
877,76,2,6
878,26,1,9
878,76,1,14
878,66,2,9
879,111,1,13
879,41,1,12
879,91,1,9
880,131,1,9
880,145,1,5
880,1,2,13
881,35,2,9
881,20,1,9
881,108,2,10
881,109,1,12
882,113,2,16
882,135,1,11
882,92,2,11
883,49,1,8
883,93,2,13
883,21,1,8
884,89,1,13
884,9,1,9
884,132,2,17
885,106,2,19
885,80,1,15
885,58,2,15
886,91,1,10
886,145,1,6
886,52,2,8
887,31,1,6
887,48,1,13
887,12,1,12
888,149,2,8
888,9,1,10
888,120,1,13
889,145,2,16
889,72,1,13
889,54,1,7
890,111,1,14
890,120,1,14
890,34,2,11
890,17,1,11
891,108,1,13
891,34,2,12
891,53,2,11
892,8,1,9
892,112,1,11
892,119,1,5
893,128,2,8
893,122,2,9
893,7,1,10
894,94,2,11
894,78,2,8
894,1,2,14
895,10,2,5
895,116,1,6
895,106,1,9
896,128,1,8
896,51,1,11
896,117,2,14
897,150,2,6
897,142,2,14
897,52,2,9
898,46,2,17
898,82,1,10
898,8,1,10
899,9,2,12
899,36,2,11
899,30,1,9
900,136,1,14
900,117,2,15
900,16,2,12
900,121,2,9
901,72,2,10
901,12,2,8
901,140,1,10
902,42,2,15
902,123,2,5
902,39,2,11
903,138,2,9
903,119,1,6
903,116,2,13
904,133,1,12
904,31,1,7
904,29,1,9
904,111,1,15
905,143,1,11
905,136,1,15
905,120,1,15
906,18,1,7
906,103,2,8
906,96,2,14
907,79,1,9
907,121,1,15
907,139,2,9
907,110,1,10
908,19,2,9
908,62,2,5
908,115,1,12
908,137,2,8
909,4,1,8
909,1,2,15
909,22,1,10
910,142,1,9
910,106,1,10
910,139,2,10
911,125,2,10
911,124,2,6
911,9,2,13
912,44,2,8
912,34,1,7
912,53,1,13
913,145,1,7
913,65,1,3
913,150,2,7
914,1,1,10
914,64,2,6
914,4,2,13
915,139,1,10
915,8,1,11
915,22,2,12
916,111,1,16
916,5,2,9
916,121,1,16
917,51,2,13
917,135,2,11
917,5,1,10
917,90,1,9
918,31,2,10
918,46,1,11
918,83,1,11
919,55,1,12
919,20,2,9
919,19,1,10
920,122,1,11
920,68,1,8
920,46,1,12
921,128,1,9
921,126,1,10
921,13,2,5
922,9,2,14
922,139,1,11
922,135,2,12
923,25,2,10
923,13,2,6
923,65,2,9
924,137,2,9
924,9,1,11
924,97,1,13
925,114,1,13
925,9,2,15
925,42,2,16
926,112,1,12
926,131,1,10
926,9,2,16
927,118,1,11
927,2,1,15
927,150,2,8
928,68,1,9
928,15,1,8
928,18,2,12
928,141,1,10
929,69,2,20
929,8,1,12
929,23,1,13
929,22,2,13
930,10,1,16
930,29,2,8
930,134,1,10
931,11,2,13
931,5,2,10
931,61,1,11
932,142,1,10
932,9,1,12
932,50,1,6
933,46,2,18
933,13,1,8
933,22,1,11
934,150,2,9
934,42,2,17
934,101,2,14
934,18,2,13
935,40,2,8
935,63,1,15
935,127,2,8
935,109,1,13
936,71,1,13
936,83,1,12
936,122,1,12
937,112,2,8
937,108,1,14
937,4,2,14
938,124,2,7
938,23,2,8
938,88,2,6
939,127,2,9
939,6,2,7
939,15,1,9
940,98,1,10
940,101,2,15
940,68,1,10
941,131,2,10
941,109,2,8
941,145,2,17
941,79,2,8
942,95,1,8
942,27,2,6
942,90,2,8
943,93,2,14
943,121,2,10
943,105,2,6
944,25,2,11
944,129,2,9
944,39,2,12
945,19,2,10
945,129,1,10
945,119,2,10
945,127,2,10
946,12,1,13
946,46,2,19
946,33,1,11
946,112,2,9
947,111,1,17
947,112,1,13
947,109,2,9
947,27,1,8
948,52,2,10
948,65,2,10
948,120,1,16
949,120,2,10
949,59,2,18
949,69,1,10
950,5,2,11
950,120,2,11
950,67,2,8
951,30,2,8
951,80,1,16
951,88,1,10
952,67,1,10
952,39,1,11
952,136,1,16
952,124,1,4
953,81,1,8
953,99,1,7
953,93,2,15
954,4,1,9
954,102,1,6
954,35,2,10
955,35,1,11
955,86,1,9
955,78,2,9
956,147,1,7
956,141,2,13
956,146,1,9
957,22,1,12
957,81,2,9
957,77,2,16
958,105,1,12
958,110,2,13
958,131,1,11
959,86,2,17
959,106,2,20
959,11,1,10
960,55,2,12
960,89,2,12
960,2,2,7
960,119,1,7
961,75,1,14
961,4,2,15
961,77,2,17
962,5,2,12
962,109,1,14
962,94,2,12
963,45,1,15
963,132,1,10
963,19,1,11
964,3,2,7
964,149,2,9
964,70,1,10
965,137,2,10
965,23,1,14
965,4,1,10
966,61,1,12
966,44,2,9
966,140,1,11
967,74,2,9
967,19,1,12
967,73,1,11
967,4,2,16
968,112,1,14
968,115,2,8
968,67,2,9
969,98,2,7
969,99,2,12
969,131,2,11
970,64,2,7
970,73,2,14
970,139,1,12
971,61,2,7
971,56,2,14
971,68,2,12
972,32,2,9
972,49,2,10
972,143,2,9
973,101,2,16
973,91,1,11
973,90,2,9
974,110,1,11
974,33,2,7
974,7,1,11
975,128,1,10
975,84,2,12
975,104,1,6
976,21,1,9
976,72,1,14
976,116,1,7
977,76,2,7
977,71,1,14
977,93,2,16
978,64,2,8
978,50,1,7
978,20,1,10
978,102,2,6
979,124,1,5
979,101,1,9
979,137,1,11
980,12,1,14
980,4,2,17
980,77,1,8
981,82,1,11
981,118,2,5
981,31,2,11
982,70,2,4
982,60,2,7
982,150,1,15
983,45,1,16
983,117,1,12
983,36,2,12
984,111,2,13
984,146,1,10
984,109,1,15
985,69,2,21
985,2,2,8
985,83,1,13
986,13,1,9
986,1,2,16
986,28,1,8
986,110,1,12
987,126,1,11
987,147,2,13
987,37,1,8
988,37,2,12
988,74,2,10
988,84,1,11
989,86,2,18
989,114,1,14
989,81,2,10
990,37,2,13
990,60,1,8
990,69,1,11
991,43,1,9
991,105,1,13
991,110,1,13
992,63,2,12
992,71,2,12
992,138,1,6
993,19,2,11
993,17,1,12
993,8,1,13
994,23,1,15
994,150,2,10
994,2,2,9
995,6,2,8
995,61,1,13
995,119,2,11
996,94,1,9
996,18,1,8
996,132,1,11
996,39,1,12
997,129,1,11
997,125,1,10
997,145,1,8
998,45,2,8
998,129,2,10
998,91,2,11
999,130,2,12
999,81,1,9
999,91,1,12
1000,97,1,14
1000,35,1,12
1000,12,2,9
1001,16,1,13
1001,21,2,11
1001,2,1,16
1002,8,1,14
1002,53,1,14
1002,74,1,13
1002,56,2,15
1003,90,2,10
1003,129,2,11
1003,84,2,13
1004,84,2,14
1004,63,1,16
1004,41,2,7
1005,38,1,11
1005,4,2,18
1005,119,1,8
1006,54,1,8
1006,75,1,15
1006,13,1,10
1007,78,1,10
1007,111,2,14
1007,73,2,15
1008,1,2,17
1008,65,1,4
1008,5,1,11
1009,133,1,13
1009,76,2,8
1009,71,2,13
1010,86,2,19
1010,127,2,11
1010,88,1,11
1011,36,2,13
1011,69,2,22
1011,16,2,13
1012,5,1,12
1012,80,2,9
1012,98,2,8
1013,43,1,10
1013,149,2,10
1013,124,1,6
1014,73,2,16
1014,2,1,17
1014,102,1,7
1015,135,2,13
1015,5,2,13
1015,20,2,10
1016,130,2,13
1016,60,1,9
1016,17,2,9
1017,72,1,15
1017,76,1,15
1017,35,2,11
1018,77,1,9
1018,16,1,14
1018,121,2,11
1019,90,1,10
1019,10,1,17
1019,72,2,11
1020,96,2,15
1020,117,2,16
1020,40,1,15
1021,82,2,9
1021,53,2,12
1021,6,2,9
1022,105,2,7
1022,106,2,21
1022,104,2,9
1023,129,2,12
1023,142,2,15
1023,48,1,14
1024,98,1,11
1024,31,2,12
1024,121,1,17
1025,9,2,17
1025,73,1,12
1025,141,2,14
1025,92,2,12
1026,43,2,10
1026,84,2,15
1026,106,2,22
1027,40,1,16
1027,129,2,13
1027,124,1,7
1027,92,2,13
1028,26,1,10
1028,43,1,11
1028,115,1,13
1028,65,1,5
1029,138,2,10
1029,29,2,9
1029,10,2,6
1030,136,2,10
1030,121,2,12
1030,30,2,9
1031,146,1,11
1031,28,2,9
1031,4,1,11
1032,102,1,8
1032,77,1,10
1032,13,2,7
1033,115,2,9
1033,134,2,12
1033,48,1,15
1034,81,2,11
1034,12,1,15
1034,101,2,17
1035,133,2,13
1035,58,2,16
1035,150,2,11
1036,115,2,10
1036,116,2,14
1036,141,1,11
1037,27,2,7
1037,127,1,10
1037,94,2,13
1038,1,1,11
1038,90,1,11
1038,139,1,13
1038,57,1,12
1039,15,2,9
1039,140,2,6
1039,71,2,14
1040,87,1,12
1040,62,2,6
1040,77,1,11
1041,7,2,11
1041,71,2,15
1041,129,2,14
1042,13,2,8
1042,57,1,13
1042,134,1,11
1043,141,2,15
1043,95,2,12
1043,140,1,12
1044,11,1,11
1044,148,1,10
1044,97,1,15
1044,81,2,12
1045,115,2,11
1045,135,2,14
1045,54,2,10
1046,60,2,8
1046,11,1,12
1046,139,1,14
1047,38,2,8
1047,46,1,13
1047,55,1,13
1048,41,1,13
1048,37,2,14
1048,96,1,10
1049,36,1,15
1049,4,2,19
1049,145,2,18
1050,140,1,13
1050,10,2,7
1050,75,1,16
1051,69,2,23
1051,135,1,12
1051,27,2,8
1052,18,2,14
1052,15,1,10
1052,42,1,15
1053,15,1,11
1053,27,1,9
1053,33,2,8
1054,143,1,12
1054,50,2,17
1054,144,2,12
1055,135,2,15
1055,44,1,8
1055,89,1,14
1056,126,1,12
1056,140,2,7
1056,101,1,10
1057,78,1,11
1057,142,1,11
1057,28,1,9
1058,70,1,11
1058,105,1,14
1058,82,2,10
1058,67,2,10
1059,68,1,11
1059,27,2,9
1059,115,2,12
1060,37,2,15
1060,5,2,14
1060,140,2,8
1060,96,1,11
1061,5,2,15
1061,120,2,12
1061,6,1,14
1062,88,2,7
1062,38,1,12
1062,141,2,16
1063,102,1,9
1063,22,1,13
1063,86,2,20
1064,42,2,18
1064,19,2,12
1064,121,2,13
1065,99,1,8
1065,30,2,10
1065,145,2,19
1066,86,1,10
1066,26,2,12
1066,112,1,15
1067,108,1,15
1067,15,2,10
1067,140,2,9
1068,98,1,12
1068,60,2,9
1068,81,2,13
1069,72,2,12
1069,88,2,8
1069,123,2,6
1069,112,1,16
1070,59,1,7
1070,137,2,11
1070,148,1,11
1071,138,1,7
1071,148,1,12
1071,68,1,12
1072,12,2,10
1072,74,1,14
1072,142,2,16
1073,133,2,14
1073,52,2,11
1073,28,1,10
1074,58,1,10
1074,42,1,16
1074,95,1,9
1075,26,1,11
1075,136,1,17
1075,29,2,10
1076,122,2,10
1076,143,1,13
1076,62,1,10
1077,48,2,7
1077,75,2,9
1077,47,2,6
1078,70,2,5
1078,83,1,14
1078,12,2,11
1078,146,1,12
1079,133,1,14
1079,4,1,12
1079,135,1,13
1080,76,2,9
1080,49,2,11
1080,140,1,14
1081,134,1,12
1081,10,1,18
1081,109,2,10
1082,25,2,12
1082,26,1,12
1082,59,1,8
1083,94,2,14
1083,99,2,13
1083,16,1,15
1083,86,2,21
1084,40,1,17
